grid_1,grid_2,distance_degree,neighbor,correlation,distance_group
G025_R383_C1132,G025_R390_C1142,3.0516389039334255,FALSE,0.6860322632801485,"(1.51,Inf]"
G025_R383_C1133,G025_R390_C1142,2.850438562747845,FALSE,0.6923186956445553,"(1.51,Inf]"
G025_R383_C1134,G025_R390_C1142,2.6575364531836625,FALSE,0.6920995888252423,"(1.51,Inf]"
G025_R383_C1135,G025_R390_C1142,2.4748737341529163,FALSE,0.7157191687848337,"(1.51,Inf]"
G025_R383_C1136,G025_R390_C1142,2.3048861143232218,FALSE,0.7610798318901237,"(1.51,Inf]"
G025_R383_C1137,G025_R390_C1142,2.1505813167606567,FALSE,0.7171258193298371,"(1.51,Inf]"
G025_R383_C1139,G025_R390_C1142,1.9039432764659772,FALSE,0.7036567407454795,"(1.51,Inf]"
G025_R383_C1140,G025_R390_C1142,1.8200274723201295,FALSE,0.6684687152255955,"(1.51,Inf]"
G025_R383_C1141,G025_R390_C1142,1.7677669529663689,FALSE,0.5334104178967471,"(1.51,Inf]"
G025_R383_C1142,G025_R390_C1142,1.75,FALSE,0.4437123362956296,"(1.51,Inf]"
G025_R383_C1143,G025_R390_C1142,1.7677669529663689,FALSE,0.28214170533688365,"(1.51,Inf]"
G025_R383_C1144,G025_R390_C1142,1.8200274723201295,FALSE,-0.03457339058185267,"(1.51,Inf]"
G025_R383_C1145,G025_R390_C1142,1.9039432764659772,FALSE,-0.03184177383945504,"(1.51,Inf]"
G025_R383_C1146,G025_R390_C1142,2.0155644370746373,FALSE,-0.1780822587276358,"(1.51,Inf]"
G025_R383_C1147,G025_R390_C1142,2.1505813167606567,FALSE,-0.24378914235828217,"(1.51,Inf]"
G025_R384_C1132,G025_R390_C1142,2.9154759474226504,FALSE,0.6835110115939201,"(1.51,Inf]"
G025_R384_C1133,G025_R390_C1142,2.704163456597992,FALSE,0.7091289657914273,"(1.51,Inf]"
G025_R384_C1134,G025_R390_C1142,2.5,FALSE,0.7097939120663007,"(1.51,Inf]"
G025_R384_C1135,G025_R390_C1142,2.3048861143232218,FALSE,0.7117283489184507,"(1.51,Inf]"
G025_R384_C1136,G025_R390_C1142,2.1213203435596424,FALSE,0.7444234666097748,"(1.51,Inf]"
G025_R384_C1137,G025_R390_C1142,1.9525624189766635,FALSE,0.7359207515303364,"(1.51,Inf]"
G025_R384_C1138,G025_R390_C1142,1.8027756377319946,FALSE,0.7159968764747897,"(1.51,Inf]"
G025_R384_C1139,G025_R390_C1142,1.6770509831248424,FALSE,0.7307472688473722,"(1.51,Inf]"
G025_R384_C1140,G025_R390_C1142,1.5811388300841898,FALSE,0.6565299074439039,"(1.51,Inf]"
G025_R384_C1141,G025_R390_C1142,1.5206906325745548,FALSE,0.519348451453943,"(1.51,Inf]"
G025_R384_C1142,G025_R390_C1142,1.5,FALSE,0.3784347132230884,"(1.01,1.51]"
G025_R385_C1132,G025_R390_C1142,2.7950849718747373,FALSE,0.742728771280305,"(1.51,Inf]"
G025_R385_C1133,G025_R390_C1142,2.57390753524675,FALSE,0.7428117337233304,"(1.51,Inf]"
G025_R385_C1134,G025_R390_C1142,2.358495283014151,FALSE,0.7324534078749759,"(1.51,Inf]"
G025_R385_C1135,G025_R390_C1142,2.1505813167606567,FALSE,0.7486265800953086,"(1.51,Inf]"
G025_R385_C1136,G025_R390_C1142,1.9525624189766635,FALSE,0.7642140218648981,"(1.51,Inf]"
G025_R385_C1137,G025_R390_C1142,1.7677669529663689,FALSE,0.7322691772665448,"(1.51,Inf]"
G025_R385_C1138,G025_R390_C1142,1.6007810593582121,FALSE,0.7332736006298588,"(1.51,Inf]"
G025_R385_C1139,G025_R390_C1142,1.4577379737113252,FALSE,0.6930589159388227,"(1.01,1.51]"
G025_R385_C1140,G025_R390_C1142,1.346291201783626,FALSE,0.5795598952184055,"(1.01,1.51]"
G025_R385_C1141,G025_R390_C1142,1.2747548783981961,FALSE,0.48157310409787113,"(1.01,1.51]"
G025_R385_C1142,G025_R390_C1142,1.25,FALSE,0.37663682949892346,"(1.01,1.51]"
G025_R386_C1132,G025_R390_C1142,2.692582403567252,FALSE,0.7292707345863275,"(1.51,Inf]"
G025_R386_C1133,G025_R390_C1142,2.462214450449026,FALSE,0.7418673824573528,"(1.51,Inf]"
G025_R386_C1134,G025_R390_C1142,2.23606797749979,FALSE,0.7435641092861905,"(1.51,Inf]"
G025_R386_C1135,G025_R390_C1142,2.0155644370746373,FALSE,0.7712856439536262,"(1.51,Inf]"
G025_R386_C1136,G025_R390_C1142,1.8027756377319946,FALSE,0.7573365118279882,"(1.51,Inf]"
G025_R386_C1137,G025_R390_C1142,1.6007810593582121,FALSE,0.7282530103484677,"(1.51,Inf]"
G025_R386_C1138,G025_R390_C1142,1.4142135623730951,FALSE,0.7026422077405089,"(1.01,1.51]"
G025_R386_C1139,G025_R390_C1142,1.25,FALSE,0.6337599556882519,"(1.01,1.51]"
G025_R386_C1141,G025_R390_C1142,1.0307764064044151,FALSE,0.5199498698160236,"(1.01,1.51]"
G025_R387_C1132,G025_R390_C1142,2.6100766272276377,FALSE,0.7505042447461995,"(1.51,Inf]"
G025_R387_C1133,G025_R390_C1142,2.3717082451262845,FALSE,0.732255086217625,"(1.51,Inf]"
G025_R387_C1134,G025_R390_C1142,2.1360009363293826,FALSE,0.7539226092730644,"(1.51,Inf]"
G025_R387_C1135,G025_R390_C1142,1.9039432764659772,FALSE,0.7409976676018869,"(1.51,Inf]"
G025_R387_C1136,G025_R390_C1142,1.6770509831248424,FALSE,0.7465664342557142,"(1.51,Inf]"
G025_R387_C1137,G025_R390_C1142,1.4577379737113252,FALSE,0.7242915051662084,"(1.01,1.51]"
G025_R387_C1138,G025_R390_C1142,1.25,FALSE,0.705616613643135,"(1.01,1.51]"
G025_R387_C1139,G025_R390_C1142,1.0606601717798212,FALSE,0.7043941024622843,"(1.01,1.51]"
G025_R387_C1140,G025_R390_C1142,0.9013878188659973,FALSE,0.6959844637450194,"(0.76,1.01]"
G025_R387_C1141,G025_R390_C1142,0.7905694150420949,FALSE,0.5819364368920682,"(0.76,1.01]"
G025_R387_C1142,G025_R390_C1142,0.75,FALSE,0.45019909209857756,"(0.51,0.76]"
G025_R387_C1143,G025_R390_C1142,0.7905694150420949,FALSE,0.4401406175001773,"(0.76,1.01]"
G025_R388_C1132,G025_R390_C1142,2.5495097567963922,FALSE,0.760732043892387,"(1.51,Inf]"
G025_R388_C1133,G025_R390_C1142,2.3048861143232218,FALSE,0.733180044362018,"(1.51,Inf]"
G025_R388_C1134,G025_R390_C1142,2.0615528128088303,FALSE,0.7368993548150077,"(1.51,Inf]"
G025_R388_C1135,G025_R390_C1142,1.8200274723201295,FALSE,0.7374210449431269,"(1.51,Inf]"
G025_R388_C1136,G025_R390_C1142,1.5811388300841898,FALSE,0.7213989268041768,"(1.51,Inf]"
G025_R388_C1137,G025_R390_C1142,1.346291201783626,FALSE,0.7148122502564804,"(1.01,1.51]"
G025_R388_C1138,G025_R390_C1142,1.118033988749895,FALSE,0.7107730562692074,"(1.01,1.51]"
G025_R388_C1139,G025_R390_C1142,0.9013878188659973,FALSE,0.7516243110857641,"(0.76,1.01]"
G025_R388_C1140,G025_R390_C1142,0.7071067811865476,FALSE,0.7670015750519423,"(0.51,0.76]"
G025_R388_C1141,G025_R390_C1142,0.5590169943749475,FALSE,0.8179216432084735,"(0.51,0.76]"
G025_R388_C1142,G025_R390_C1142,0.5,FALSE,0.8111900606567951,"(0.26,0.51]"
G025_R388_C1143,G025_R390_C1142,0.5590169943749475,FALSE,0.7734374095936575,"(0.51,0.76]"
G025_R388_C1144,G025_R390_C1142,0.7071067811865476,FALSE,0.7306057954342757,"(0.51,0.76]"
G025_R388_C1145,G025_R390_C1142,0.9013878188659973,FALSE,0.5315861428638792,"(0.76,1.01]"
G025_R389_C1132,G025_R390_C1142,2.5124689052802225,FALSE,0.7327199099387108,"(1.51,Inf]"
G025_R389_C1133,G025_R390_C1142,2.2638462845343543,FALSE,0.7130554125910147,"(1.51,Inf]"
G025_R389_C1134,G025_R390_C1142,2.0155644370746373,FALSE,0.7279511595706114,"(1.51,Inf]"
G025_R389_C1135,G025_R390_C1142,1.7677669529663689,FALSE,0.7091451573630706,"(1.51,Inf]"
G025_R389_C1136,G025_R390_C1142,1.5206906325745548,FALSE,0.6947137009337256,"(1.51,Inf]"
G025_R389_C1137,G025_R390_C1142,1.2747548783981961,FALSE,0.7134337887181516,"(1.01,1.51]"
G025_R389_C1138,G025_R390_C1142,1.0307764064044151,FALSE,0.713981799148244,"(1.01,1.51]"
G025_R389_C1139,G025_R390_C1142,0.7905694150420949,FALSE,0.7407638406142206,"(0.76,1.01]"
G025_R389_C1140,G025_R390_C1142,0.5590169943749475,FALSE,0.8243999971893068,"(0.51,0.76]"
G025_R389_C1141,G025_R390_C1142,0.3535533905932738,FALSE,0.88301547091687,"(0.26,0.51]"
G025_R389_C1142,G025_R390_C1142,0.25,TRUE,0.9078680107389534,"[0,0.26]"
G025_R389_C1143,G025_R390_C1142,0.3535533905932738,FALSE,0.8695500938818189,"(0.26,0.51]"
G025_R389_C1144,G025_R390_C1142,0.5590169943749475,FALSE,0.8081121440328642,"(0.51,0.76]"
G025_R389_C1145,G025_R390_C1142,0.7905694150420949,FALSE,0.6373367229784322,"(0.76,1.01]"
G025_R390_C1132,G025_R390_C1142,2.5,FALSE,0.6881576671178085,"(1.51,Inf]"
G025_R390_C1133,G025_R390_C1142,2.25,FALSE,0.6904755467642174,"(1.51,Inf]"
G025_R390_C1134,G025_R390_C1142,2,FALSE,0.6950779229504468,"(1.51,Inf]"
G025_R390_C1135,G025_R390_C1142,1.75,FALSE,0.6775409951963854,"(1.51,Inf]"
G025_R390_C1136,G025_R390_C1142,1.5,FALSE,0.6819900816557515,"(1.01,1.51]"
G025_R390_C1137,G025_R390_C1142,1.25,FALSE,0.6970237523941194,"(1.01,1.51]"
G025_R390_C1138,G025_R390_C1142,1,FALSE,0.7287808958216923,"(0.76,1.01]"
G025_R390_C1139,G025_R390_C1142,0.75,FALSE,0.7931383990204645,"(0.51,0.76]"
G025_R390_C1140,G025_R390_C1142,0.5,FALSE,0.8804889353505823,"(0.26,0.51]"
G025_R390_C1141,G025_R390_C1142,0.25,TRUE,0.9382143651659711,"[0,0.26]"
G025_R380_C1132,G025_R390_C1143,3.7165171868296265,FALSE,0.6479535964546377,"(1.51,Inf]"
G025_R380_C1133,G025_R390_C1143,3.5355339059327378,FALSE,0.618338338140618,"(1.51,Inf]"
G025_R380_C1134,G025_R390_C1143,3.3634060117684275,FALSE,0.533467604324012,"(1.51,Inf]"
G025_R380_C1135,G025_R390_C1143,3.2015621187164243,FALSE,0.48983438203792423,"(1.51,Inf]"
G025_R380_C1143,G025_R390_C1143,2.5,FALSE,0.0435852606741927,"(1.51,Inf]"
G025_R380_C1144,G025_R390_C1143,2.5124689052802225,FALSE,0.22337055321851534,"(1.51,Inf]"
G025_R380_C1145,G025_R390_C1143,2.5495097567963922,FALSE,0.12678242418008334,"(1.51,Inf]"
G025_R380_C1146,G025_R390_C1143,2.6100766272276377,FALSE,0.022341225143740342,"(1.51,Inf]"
G025_R380_C1147,G025_R390_C1143,2.692582403567252,FALSE,0.011197834047236828,"(1.51,Inf]"
G025_R381_C1132,G025_R390_C1143,3.553167600887974,FALSE,0.6656190976202524,"(1.51,Inf]"
G025_R381_C1133,G025_R390_C1143,3.3634060117684275,FALSE,0.6910281899097532,"(1.51,Inf]"
G025_R381_C1134,G025_R390_C1143,3.181980515339464,FALSE,0.6671224606703675,"(1.51,Inf]"
G025_R381_C1135,G025_R390_C1143,3.010398644698074,FALSE,0.6600614394899906,"(1.51,Inf]"
G025_R381_C1143,G025_R390_C1143,2.25,FALSE,0.03166785145682963,"(1.51,Inf]"
G025_R381_C1144,G025_R390_C1143,2.2638462845343543,FALSE,0.29197763961269535,"(1.51,Inf]"
G025_R381_C1145,G025_R390_C1143,2.3048861143232218,FALSE,0.18282837824827222,"(1.51,Inf]"
G025_R381_C1146,G025_R390_C1143,2.3717082451262845,FALSE,0.13519059728168895,"(1.51,Inf]"
G025_R381_C1147,G025_R390_C1143,2.462214450449026,FALSE,0.10019864971939926,"(1.51,Inf]"
G025_R382_C1132,G025_R390_C1143,3.400367627183861,FALSE,0.6804397117278508,"(1.51,Inf]"
G025_R382_C1133,G025_R390_C1143,3.2015621187164243,FALSE,0.6879372764600173,"(1.51,Inf]"
G025_R382_C1134,G025_R390_C1143,3.010398644698074,FALSE,0.7049174914602819,"(1.51,Inf]"
G025_R382_C1135,G025_R390_C1143,2.8284271247461903,FALSE,0.7194878525470597,"(1.51,Inf]"
G025_R382_C1136,G025_R390_C1143,2.6575364531836625,FALSE,0.6940667904422652,"(1.51,Inf]"
G025_R382_C1138,G025_R390_C1143,2.358495283014151,FALSE,0.07872969691710363,"(1.51,Inf]"
G025_R382_C1141,G025_R390_C1143,2.0615528128088303,FALSE,0.27040226423564895,"(1.51,Inf]"
G025_R382_C1143,G025_R390_C1143,2,FALSE,0.11372265463719407,"(1.51,Inf]"
G025_R382_C1144,G025_R390_C1143,2.0155644370746373,FALSE,0.1386346124820987,"(1.51,Inf]"
G025_R382_C1145,G025_R390_C1143,2.0615528128088303,FALSE,0.07061875286122163,"(1.51,Inf]"
G025_R382_C1146,G025_R390_C1143,2.1360009363293826,FALSE,-0.01613884198440478,"(1.51,Inf]"
G025_R382_C1147,G025_R390_C1143,2.23606797749979,FALSE,-0.014911002777670206,"(1.51,Inf]"
G025_R383_C1132,G025_R390_C1143,3.2596012026013246,FALSE,0.705932715810075,"(1.51,Inf]"
G025_R383_C1133,G025_R390_C1143,3.0516389039334255,FALSE,0.7240487559002082,"(1.51,Inf]"
G025_R383_C1134,G025_R390_C1143,2.850438562747845,FALSE,0.7065610534970728,"(1.51,Inf]"
G025_R383_C1135,G025_R390_C1143,2.6575364531836625,FALSE,0.7293570863459544,"(1.51,Inf]"
G025_R383_C1136,G025_R390_C1143,2.4748737341529163,FALSE,0.7809517107718912,"(1.51,Inf]"
G025_R383_C1137,G025_R390_C1143,2.3048861143232218,FALSE,0.7242621075620409,"(1.51,Inf]"
G025_R383_C1139,G025_R390_C1143,2.0155644370746373,FALSE,0.6853711019962653,"(1.51,Inf]"
G025_R383_C1140,G025_R390_C1143,1.9039432764659772,FALSE,0.6851155015146932,"(1.51,Inf]"
G025_R383_C1141,G025_R390_C1143,1.8200274723201295,FALSE,0.5235997348638058,"(1.51,Inf]"
G025_R383_C1142,G025_R390_C1143,1.7677669529663689,FALSE,0.39522839692067135,"(1.51,Inf]"
G025_R383_C1143,G025_R390_C1143,1.75,FALSE,0.2061284963030657,"(1.51,Inf]"
G025_R383_C1144,G025_R390_C1143,1.7677669529663689,FALSE,-0.04846650073626567,"(1.51,Inf]"
G025_R383_C1145,G025_R390_C1143,1.8200274723201295,FALSE,-0.10841176950102124,"(1.51,Inf]"
G025_R383_C1146,G025_R390_C1143,1.9039432764659772,FALSE,-0.23174395055963648,"(1.51,Inf]"
G025_R383_C1147,G025_R390_C1143,2.0155644370746373,FALSE,-0.272657922015741,"(1.51,Inf]"
G025_R384_C1132,G025_R390_C1143,3.132491021535417,FALSE,0.7040782450107247,"(1.51,Inf]"
G025_R384_C1133,G025_R390_C1143,2.9154759474226504,FALSE,0.7239816798624585,"(1.51,Inf]"
G025_R384_C1134,G025_R390_C1143,2.704163456597992,FALSE,0.7446769276268105,"(1.51,Inf]"
G025_R384_C1135,G025_R390_C1143,2.5,FALSE,0.74158389644310585,"(1.51,Inf]"
G025_R384_C1136,G025_R390_C1143,2.3048861143232218,FALSE,0.7635518702771449,"(1.51,Inf]"
G025_R384_C1137,G025_R390_C1143,2.1213203435596424,FALSE,0.749366843496447,"(1.51,Inf]"
G025_R384_C1138,G025_R390_C1143,1.9525624189766635,FALSE,0.7169825178755814,"(1.51,Inf]"
G025_R384_C1139,G025_R390_C1143,1.8027756377319946,FALSE,0.7339998484929939,"(1.51,Inf]"
G025_R384_C1140,G025_R390_C1143,1.6770509831248424,FALSE,0.6493116444361131,"(1.51,Inf]"
G025_R384_C1141,G025_R390_C1143,1.5811388300841898,FALSE,0.5005423953742754,"(1.51,Inf]"
G025_R384_C1142,G025_R390_C1143,1.5206906325745548,FALSE,0.3050587604422969,"(1.51,Inf]"
G025_R385_C1132,G025_R390_C1143,3.020761493398643,FALSE,0.7527791699460681,"(1.51,Inf]"
G025_R385_C1133,G025_R390_C1143,2.7950849718747373,FALSE,0.7420342214827443,"(1.51,Inf]"
G025_R385_C1134,G025_R390_C1143,2.57390753524675,FALSE,0.744934174430754,"(1.51,Inf]"
G025_R385_C1135,G025_R390_C1143,2.358495283014151,FALSE,0.7661196850933281,"(1.51,Inf]"
G025_R385_C1136,G025_R390_C1143,2.1505813167606567,FALSE,0.7834322406439032,"(1.51,Inf]"
G025_R385_C1137,G025_R390_C1143,1.9525624189766635,FALSE,0.7369616084737011,"(1.51,Inf]"
G025_R385_C1138,G025_R390_C1143,1.7677669529663689,FALSE,0.7331299105233955,"(1.51,Inf]"
G025_R385_C1139,G025_R390_C1143,1.6007810593582121,FALSE,0.6772896253476055,"(1.51,Inf]"
G025_R385_C1140,G025_R390_C1143,1.4577379737113252,FALSE,0.5579466301882308,"(1.01,1.51]"
G025_R385_C1141,G025_R390_C1143,1.346291201783626,FALSE,0.4407166668559162,"(1.01,1.51]"
G025_R385_C1142,G025_R390_C1143,1.2747548783981961,FALSE,0.35665786341303685,"(1.01,1.51]"
G025_R386_C1132,G025_R390_C1143,2.9261749776799064,FALSE,0.743350576136907,"(1.51,Inf]"
G025_R386_C1133,G025_R390_C1143,2.692582403567252,FALSE,0.7588021941175782,"(1.51,Inf]"
G025_R386_C1134,G025_R390_C1143,2.462214450449026,FALSE,0.7655109516750728,"(1.51,Inf]"
G025_R386_C1135,G025_R390_C1143,2.23606797749979,FALSE,0.785017831138783,"(1.51,Inf]"
G025_R386_C1136,G025_R390_C1143,2.0155644370746373,FALSE,0.7679167735906377,"(1.51,Inf]"
G025_R386_C1137,G025_R390_C1143,1.8027756377319946,FALSE,0.7258740377862357,"(1.51,Inf]"
G025_R386_C1138,G025_R390_C1143,1.6007810593582121,FALSE,0.70351439300356855,"(1.51,Inf]"
G025_R386_C1139,G025_R390_C1143,1.4142135623730951,FALSE,0.614536991722576,"(1.01,1.51]"
G025_R386_C1141,G025_R390_C1143,1.118033988749895,FALSE,0.5054126183420539,"(1.01,1.51]"
G025_R387_C1132,G025_R390_C1143,2.850438562747845,FALSE,0.7486949994215778,"(1.51,Inf]"
G025_R387_C1133,G025_R390_C1143,2.6100766272276377,FALSE,0.7268898550881083,"(1.51,Inf]"
G025_R387_C1134,G025_R390_C1143,2.3717082451262845,FALSE,0.7549234988422704,"(1.51,Inf]"
G025_R387_C1135,G025_R390_C1143,2.1360009363293826,FALSE,0.7618634431375579,"(1.51,Inf]"
G025_R387_C1136,G025_R390_C1143,1.9039432764659772,FALSE,0.7537774488135441,"(1.51,Inf]"
G025_R387_C1137,G025_R390_C1143,1.6770509831248424,FALSE,0.7203408790518991,"(1.51,Inf]"
G025_R387_C1138,G025_R390_C1143,1.4577379737113252,FALSE,0.6928589709899338,"(1.01,1.51]"
G025_R387_C1139,G025_R390_C1143,1.25,FALSE,0.6664328520425776,"(1.01,1.51]"
G025_R387_C1140,G025_R390_C1143,1.0606601717798212,FALSE,0.6643539231436649,"(1.01,1.51]"
G025_R387_C1141,G025_R390_C1143,0.9013878188659973,FALSE,0.5811759842615268,"(0.76,1.01]"
G025_R387_C1142,G025_R390_C1143,0.7905694150420949,FALSE,0.4399964523073513,"(0.76,1.01]"
G025_R387_C1143,G025_R390_C1143,0.75,FALSE,0.45514195144922254,"(0.51,0.76]"
G025_R388_C1132,G025_R390_C1143,2.7950849718747373,FALSE,0.7535074697146433,"(1.51,Inf]"
G025_R388_C1133,G025_R390_C1143,2.5495097567963922,FALSE,0.7364839571816323,"(1.51,Inf]"
G025_R388_C1134,G025_R390_C1143,2.3048861143232218,FALSE,0.7413476128429332,"(1.51,Inf]"
G025_R388_C1135,G025_R390_C1143,2.0615528128088303,FALSE,0.7434595756663704,"(1.51,Inf]"
G025_R388_C1136,G025_R390_C1143,1.8200274723201295,FALSE,0.7312645112132977,"(1.51,Inf]"
G025_R388_C1137,G025_R390_C1143,1.5811388300841898,FALSE,0.7205923244653163,"(1.51,Inf]"
G025_R388_C1138,G025_R390_C1143,1.346291201783626,FALSE,0.71066623276918806,"(1.01,1.51]"
G025_R388_C1139,G025_R390_C1143,1.118033988749895,FALSE,0.7286669277459726,"(1.01,1.51]"
G025_R388_C1140,G025_R390_C1143,0.9013878188659973,FALSE,0.7358401119089173,"(0.76,1.01]"
G025_R388_C1141,G025_R390_C1143,0.7071067811865476,FALSE,0.788689633980495,"(0.51,0.76]"
G025_R388_C1142,G025_R390_C1143,0.5590169943749475,FALSE,0.791681598252568,"(0.51,0.76]"
G025_R388_C1143,G025_R390_C1143,0.5,FALSE,0.7610855503369947,"(0.26,0.51]"
G025_R388_C1144,G025_R390_C1143,0.5590169943749475,FALSE,0.721017523027194,"(0.51,0.76]"
G025_R388_C1145,G025_R390_C1143,0.7071067811865476,FALSE,0.5537641923892325,"(0.51,0.76]"
G025_R389_C1132,G025_R390_C1143,2.7613402542968153,FALSE,0.74299720579044,"(1.51,Inf]"
G025_R389_C1133,G025_R390_C1143,2.5124689052802225,FALSE,0.725139211878947,"(1.51,Inf]"
G025_R389_C1134,G025_R390_C1143,2.2638462845343543,FALSE,0.7305815821251259,"(1.51,Inf]"
G025_R389_C1135,G025_R390_C1143,2.0155644370746373,FALSE,0.7044596329753158,"(1.51,Inf]"
G025_R389_C1136,G025_R390_C1143,1.7677669529663689,FALSE,0.6926874838944759,"(1.51,Inf]"
G025_R389_C1137,G025_R390_C1143,1.5206906325745548,FALSE,0.7004181555941813,"(1.51,Inf]"
G025_R389_C1138,G025_R390_C1143,1.2747548783981961,FALSE,0.7029496747518807,"(1.01,1.51]"
G025_R389_C1139,G025_R390_C1143,1.0307764064044151,FALSE,0.7264726809546667,"(1.01,1.51]"
G025_R389_C1140,G025_R390_C1143,0.7905694150420949,FALSE,0.7725410999367215,"(0.76,1.01]"
G025_R389_C1141,G025_R390_C1143,0.5590169943749475,FALSE,0.8434576526934251,"(0.51,0.76]"
G025_R389_C1142,G025_R390_C1143,0.3535533905932738,FALSE,0.9021594602885475,"(0.26,0.51]"
G025_R389_C1143,G025_R390_C1143,0.25,TRUE,0.8903725497755386,"[0,0.26]"
G025_R389_C1144,G025_R390_C1143,0.3535533905932738,FALSE,0.8380458779289529,"(0.26,0.51]"
G025_R389_C1145,G025_R390_C1143,0.5590169943749475,FALSE,0.6767957468601006,"(0.51,0.76]"
G025_R390_C1132,G025_R390_C1143,2.75,FALSE,0.7029812004149615,"(1.51,Inf]"
G025_R390_C1133,G025_R390_C1143,2.5,FALSE,0.7025033302632344,"(1.51,Inf]"
G025_R390_C1134,G025_R390_C1143,2.25,FALSE,0.6917261632998648,"(1.51,Inf]"
G025_R390_C1135,G025_R390_C1143,2,FALSE,0.6737865373068989,"(1.51,Inf]"
G025_R390_C1136,G025_R390_C1143,1.75,FALSE,0.6681016838111681,"(1.51,Inf]"
G025_R390_C1137,G025_R390_C1143,1.5,FALSE,0.6777269062793062,"(1.01,1.51]"
G025_R390_C1138,G025_R390_C1143,1.25,FALSE,0.6826549338305631,"(1.01,1.51]"
G025_R390_C1139,G025_R390_C1143,1,FALSE,0.7375704008989065,"(0.76,1.01]"
G025_R390_C1140,G025_R390_C1143,0.75,FALSE,0.8081169445617611,"(0.51,0.76]"
G025_R390_C1141,G025_R390_C1143,0.5,FALSE,0.8548005396510354,"(0.26,0.51]"
G025_R390_C1142,G025_R390_C1143,0.25,TRUE,0.9351197078315645,"[0,0.26]"
G025_R380_C1132,G025_R390_C1144,3.905124837953327,FALSE,0.6233554109563629,"(1.51,Inf]"
G025_R380_C1133,G025_R390_C1144,3.7165171868296265,FALSE,0.6060774965903635,"(1.51,Inf]"
G025_R380_C1134,G025_R390_C1144,3.5355339059327378,FALSE,0.5302688002273075,"(1.51,Inf]"
G025_R380_C1135,G025_R390_C1144,3.3634060117684275,FALSE,0.47170456167454416,"(1.51,Inf]"
G025_R380_C1143,G025_R390_C1144,2.5124689052802225,FALSE,0.08238498659749073,"(1.51,Inf]"
G025_R380_C1144,G025_R390_C1144,2.5,FALSE,0.22818175054107792,"(1.51,Inf]"
G025_R380_C1145,G025_R390_C1144,2.5124689052802225,FALSE,0.11118295473038896,"(1.51,Inf]"
G025_R380_C1146,G025_R390_C1144,2.5495097567963922,FALSE,0.029859947185354844,"(1.51,Inf]"
G025_R380_C1147,G025_R390_C1144,2.6100766272276377,FALSE,0.026646239498828266,"(1.51,Inf]"
G025_R381_C1132,G025_R390_C1144,3.75,FALSE,0.6572435250288983,"(1.51,Inf]"
G025_R381_C1133,G025_R390_C1144,3.553167600887974,FALSE,0.6706185163323669,"(1.51,Inf]"
G025_R381_C1134,G025_R390_C1144,3.3634060117684275,FALSE,0.6511136707530099,"(1.51,Inf]"
G025_R381_C1135,G025_R390_C1144,3.181980515339464,FALSE,0.6601858292426208,"(1.51,Inf]"
G025_R381_C1143,G025_R390_C1144,2.2638462845343543,FALSE,0.023568167214439825,"(1.51,Inf]"
G025_R381_C1144,G025_R390_C1144,2.25,FALSE,0.2799313034654991,"(1.51,Inf]"
G025_R381_C1145,G025_R390_C1144,2.2638462845343543,FALSE,0.15208777194555675,"(1.51,Inf]"
G025_R381_C1146,G025_R390_C1144,2.3048861143232218,FALSE,0.10018990711604862,"(1.51,Inf]"
G025_R381_C1147,G025_R390_C1144,2.3717082451262845,FALSE,0.08815236465534584,"(1.51,Inf]"
G025_R382_C1132,G025_R390_C1144,3.605551275463989,FALSE,0.6906930690687374,"(1.51,Inf]"
G025_R382_C1133,G025_R390_C1144,3.400367627183861,FALSE,0.6893855490878905,"(1.51,Inf]"
G025_R382_C1134,G025_R390_C1144,3.2015621187164243,FALSE,0.6960738626730043,"(1.51,Inf]"
G025_R382_C1135,G025_R390_C1144,3.010398644698074,FALSE,0.7149866557139902,"(1.51,Inf]"
G025_R382_C1136,G025_R390_C1144,2.8284271247461903,FALSE,0.7027433220828802,"(1.51,Inf]"
G025_R382_C1138,G025_R390_C1144,2.5,FALSE,0.06911044199234016,"(1.51,Inf]"
G025_R382_C1141,G025_R390_C1144,2.1360009363293826,FALSE,0.2796760317236189,"(1.51,Inf]"
G025_R382_C1143,G025_R390_C1144,2.0155644370746373,FALSE,0.10919617840548312,"(1.51,Inf]"
G025_R382_C1144,G025_R390_C1144,2,FALSE,0.1557949819605353,"(1.51,Inf]"
G025_R382_C1145,G025_R390_C1144,2.0155644370746373,FALSE,0.07026294449489039,"(1.51,Inf]"
G025_R382_C1146,G025_R390_C1144,2.0615528128088303,FALSE,-0.00861273088850544,"(1.51,Inf]"
G025_R382_C1147,G025_R390_C1144,2.1360009363293826,FALSE,-0.0019910557825534286,"(1.51,Inf]"
G025_R383_C1132,G025_R390_C1144,3.473110997362451,FALSE,0.7048895660854406,"(1.51,Inf]"
G025_R383_C1133,G025_R390_C1144,3.2596012026013246,FALSE,0.7269655893395848,"(1.51,Inf]"
G025_R383_C1134,G025_R390_C1144,3.0516389039334255,FALSE,0.7119756437904765,"(1.51,Inf]"
G025_R383_C1135,G025_R390_C1144,2.850438562747845,FALSE,0.7263854737656108,"(1.51,Inf]"
G025_R383_C1136,G025_R390_C1144,2.6575364531836625,FALSE,0.773420616379101,"(1.51,Inf]"
G025_R383_C1137,G025_R390_C1144,2.4748737341529163,FALSE,0.7374895742691722,"(1.51,Inf]"
