month,grid_id,lon,lat,oisst_lon,oisst_lat,sst_c,sst_anomaly_c,n_valid_days,n_days_total,valid_day_fraction,source_status
2003-01-01,G025_R388_C1134,103.625,-7.125,103.625,-7.125,28.71645090656896,0.16612903106837504,31,31,1.0,ok
2003-01-01,G025_R388_C1135,103.875,-7.125,103.875,-7.125,28.716773433070028,0.17193547768458242,31,31,1.0,ok
2003-01-01,G025_R388_C1136,104.125,-7.125,104.125,-7.125,28.732579938827023,0.1922580602188264,31,31,1.0,ok
2003-01-01,G025_R388_C1137,104.375,-7.125,104.375,-7.125,28.789676543205015,0.2541935439071348,31,31,1.0,ok
2003-01-01,G025_R388_C1138,104.625,-7.125,104.625,-7.125,28.859031615718717,0.3261290269513284,31,31,1.0,ok
2003-01-01,G025_R388_C1139,104.875,-7.125,104.875,-7.125,28.95225752553632,0.4235483797928018,31,31,1.0,ok
2003-01-01,G025_R388_C1140,105.125,-7.125,105.125,-7.125,29.087096183530747,0.5609677233282597,31,31,1.0,ok
2003-01-01,G025_R388_C1141,105.375,-7.125,105.375,-7.125,29.178063731039725,0.6538709485602956,31,31,1.0,ok
2003-01-01,G025_R388_C1142,105.625,-7.125,105.625,-7.125,29.246773627496534,0.7193548237123797,31,31,1.0,ok
2003-01-01,G025_R388_C1143,105.875,-7.125,105.875,-7.125,29.227418714954005,0.694516105997947,31,31,1.0,ok
2003-01-01,G025_R388_C1144,106.125,-7.125,106.125,-7.125,29.191612182124967,0.6506451457258193,31,31,1.0,ok
2003-01-01,G025_R388_C1145,106.375,-7.125,106.375,-7.125,29.159676828692035,0.6096774048862919,31,31,1.0,ok
2003-01-01,G025_R389_C1132,103.125,-7.375,103.125,-7.375,28.559354105303363,0.002903224780194221,31,31,1.0,ok
2003-01-01,G025_R389_C1133,103.375,-7.375,103.375,-7.375,28.596773578274636,0.04161290193517362,31,31,1.0,ok
2003-01-01,G025_R389_C1134,103.625,-7.375,103.625,-7.375,28.62709629920221,0.07548387216464165,31,31,1.0,ok
2003-01-01,G025_R389_C1135,103.875,-7.375,103.875,-7.375,28.647741194694273,0.09903225302696228,31,31,1.0,ok
2003-01-01,G025_R389_C1136,104.125,-7.375,104.125,-7.375,28.691934893208167,0.14741935172388632,31,31,1.0,ok
2003-01-01,G025_R389_C1137,104.375,-7.375,104.375,-7.375,28.772257404942668,0.23193548054945085,31,31,1.0,ok
2003-01-01,G025_R389_C1138,104.625,-7.375,104.625,-7.375,28.855805858489006,0.3164516036669093,31,31,1.0,ok
2003-01-01,G025_R389_C1139,104.875,-7.375,104.875,-7.375,28.942257419709236,0.4054838661705294,31,31,1.0,ok
2003-01-01,G025_R389_C1140,105.125,-7.375,105.125,-7.375,29.03806378764491,0.5016128933357615,31,31,1.0,ok
2003-01-01,G025_R389_C1141,105.375,-7.375,105.375,-7.375,29.088709062145604,0.5541935335964926,31,31,1.0,ok
2003-01-01,G025_R389_C1142,105.625,-7.375,105.625,-7.375,29.138708914479903,0.5996774016248603,31,31,1.0,ok
2003-01-01,G025_R389_C1143,105.875,-7.375,105.875,-7.375,29.126128350534746,0.5770967627364781,31,31,1.0,ok
2003-01-01,G025_R389_C1144,106.125,-7.375,106.125,-7.375,29.098386518416866,0.5406451510686067,31,31,1.0,ok
2003-01-01,G025_R389_C1145,106.375,-7.375,106.375,-7.375,29.092579872377456,0.5235483776177129,31,31,1.0,ok
2003-01-01,G025_R390_C1132,103.125,-7.625,103.125,-7.625,28.532902502244518,-0.02096773816212531,31,31,1.0,ok
2003-01-01,G025_R390_C1133,103.375,-7.625,103.375,-7.625,28.535483267999464,-0.017741938392000813,31,31,1.0,ok
2003-01-01,G025_R390_C1134,103.625,-7.625,103.625,-7.625,28.57128961624638,0.020000003278255463,31,31,1.0,ok
2003-01-01,G025_R390_C1135,103.875,-7.625,103.875,-7.625,28.631289758989887,0.0822580606947022,31,31,1.0,ok
2003-01-01,G025_R390_C1136,104.125,-7.625,104.125,-7.625,28.689999241982736,0.14354838046335405,31,31,1.0,ok
2003-01-01,G025_R390_C1137,104.375,-7.625,104.375,-7.625,28.774192748531217,0.22838708956635767,31,31,1.0,ok
2003-01-01,G025_R390_C1138,104.625,-7.625,104.625,-7.625,28.84193463479319,0.2977419283481375,31,31,1.0,ok
2003-01-01,G025_R390_C1139,104.875,-7.625,104.875,-7.625,28.89935419636388,0.3548387023470094,31,31,1.0,ok
2003-01-01,G025_R390_C1140,105.125,-7.625,105.125,-7.625,28.955160633210212,0.41129031200562755,31,31,1.0,ok
2003-01-01,G025_R390_C1141,105.375,-7.625,105.375,-7.625,28.98354782596711,0.43870966508984566,31,31,1.0,ok
2003-01-01,G025_R390_C1142,105.625,-7.625,105.625,-7.625,29.00935406838694,0.46161290065896127,31,31,1.0,ok
2003-01-01,G025_R390_C1143,105.875,-7.625,105.875,-7.625,28.975160537227506,0.41580643721165195,31,31,1.0,ok
2003-01-01,G025_R390_C1144,106.125,-7.625,106.125,-7.625,28.942580007737682,0.37322579528535565,31,31,1.0,ok
2003-01-01,G025_R390_C1145,106.375,-7.625,106.375,-7.625,28.95516069473759,0.3745161233049247,31,31,1.0,ok
2003-01-01,G025_R390_C1146,106.625,-7.625,106.625,-7.625,28.887418870002993,0.29516128204282255,31,31,1.0,ok
2003-01-01,G025_R390_C1147,106.875,-7.625,106.875,-7.625,28.873225242860855,0.2654838637719231,31,31,1.0,ok
2003-01-01,G025_R391_C1132,103.125,-7.875,103.125,-7.875,28.575805910172,0.024516127883426605,31,31,1.0,ok
2003-01-01,G025_R391_C1133,103.375,-7.875,103.375,-7.875,28.56225739755938,0.01129032040555631,31,31,1.0,ok
2003-01-01,G025_R391_C1134,103.625,-7.875,103.625,-7.875,28.583547715217836,0.03258064341160559,31,31,1.0,ok
2003-01-01,G025_R391_C1135,103.875,-7.875,103.875,-7.875,28.63387034016271,0.08322580170727545,31,31,1.0,ok
2003-01-01,G025_R391_C1136,104.125,-7.875,104.125,-7.875,28.6932251222672,0.14451612297806046,31,31,1.0,ok
2003-01-01,G025_R391_C1137,104.375,-7.875,104.375,-7.875,28.753547914566532,0.20709677022551337,31,31,1.0,ok
2003-01-01,G025_R391_C1138,104.625,-7.875,104.625,-7.875,28.79193478245889,0.24483870378425043,31,31,1.0,ok
2003-01-01,G025_R391_C1139,104.875,-7.875,104.875,-7.875,28.833225188716764,0.28709675702116183,31,31,1.0,ok
2003-01-01,G025_R391_C1140,105.125,-7.875,105.125,-7.875,28.858063913160755,0.3099999895259257,31,31,1.0,ok
2003-01-01,G025_R391_C1141,105.375,-7.875,105.375,-7.875,28.8690314754363,0.3203225703008713,31,31,1.0,ok
2003-01-01,G025_R391_C1142,105.625,-7.875,105.625,-7.875,28.886450736753403,0.33354838372718904,31,31,1.0,ok
2003-01-01,G025_R391_C1143,105.875,-7.875,105.875,-7.875,28.85032186200542,0.2848387025296688,31,31,1.0,ok
